order_index,tile_name,map_name,tier,minx,miny,maxx,maxy,px_m
736,K-35-065-2_GManastir_4326_x336_y2352.png,K-35-065-2_GManastir_4326,20pct,439443.844989869,4673410.647575567,441374.73155854864,4675341.534144246,5.028350439269919
737,K-35-077-2_x4032_y3696.png,K-35-077-2,20pct,457882.4324551053,4629474.699225919,459814.5588224576,4631406.825593271,5.031579081646669
738,K-35-074-4_x4032_y3696.png,K-35-074-4,20pct,332877.59757859295,4613108.590305704,334813.17485125555,4615044.167578367,5.040565814225526
739,K-35-063-4_Skobelevo_4326_x0_y1344.png,K-35-063-4_Skobelevo_4326,20pct,354547.83253906673,4661386.509689255,356488.6907732708,4663327.367923459,5.0543183182397415
740,K-35-063-4_Skobelevo_4326_x672_y2016.png,K-35-063-4_Skobelevo_4326,20pct,357944.3344489239,4657990.007779398,359885.19268312794,4659930.866013602,5.0543183182397415
741,K-35-054-4_Voynika_x1008_y2016.png,K-35-054-4_Voynika,20pct,484324.64856051543,4693256.175975738,486248.36778333614,4695179.895198558,5.0096854760956075
742,K-35-052-2_x336_y2016.png,K-35-052-2,20pct,398842.3797066506,4712506.431028085,400763.505420001,4714427.556741435,5.002931545183249
743,K-35-055-3_x3024_y2352.png,K-35-055-3,20pct,515020.3350921124,4691599.5523434,516944.0389693615,4693523.256220649,5.009645513669511
744,K-35-063-4_Skobelevo_4326_x4032_y672.png,K-35-063-4_Skobelevo_4326,20pct,374926.84399820946,4664783.011599112,376867.7022324135,4666723.869833317,5.0543183182397415
745,K-35-065-2_GManastir_4326_x336_y1008.png,K-35-065-2_GManastir_4326,20pct,439443.844989869,4680168.750565945,441374.73155854864,4682099.637134625,5.028350439269919
746,K-35-066-3_x3696_y1344.png,K-35-066-3,20pct,477031.35202370543,4659675.932864992,478960.66111200367,4661605.24195329,5.024242417443323
747,K-35-067-2_x0_y3024.png,K-35-067-2,20pct,520445.7859519639,4669792.366306417,522372.3084681363,4671718.888822589,5.016985719198904
748,K-35-066-2_x2352_y336.png,K-35-066-2,20pct,491020.44655622053,4683160.787658996,492946.9533218719,4685087.294424647,5.016944702217036
749,K-35-076-2_x2688_y3696.png,K-35-076-2,20pct,409603.03121930925,4629956.83146578,411535.3010309613,4631889.1012774315,5.031952634510465
750,K-35-075-4_x2688_y336.png,K-35-075-4,20pct,367728.68689427024,4629078.41555034,369663.95507224946,4631013.68372832,5.039760880154215
751,K-35-067-1_x1008_y1008.png,K-35-067-1,20pct,504928.1870997567,4679816.016771484,506854.67128119816,4681742.5009529255,5.016885889170529
752,K-35-067-3_x1344_y2352.png,K-35-067-3,20pct,506623.5739260402,4654547.671163368,508552.8327443241,4656476.929981652,5.024111505947682
753,K-35-076-4_x2016_y2688.png,K-35-076-4,20pct,405967.2427447594,4616501.581707127,407902.28418231086,4618436.623144679,5.039170410290201
754,K-35-054-3_Yambol_x2016_y2352.png,K-35-054-3_Yambol,20pct,468778.1963641764,4691663.610894507,470701.9357863303,4693587.3503166605,5.009738078525818
755,K-35-066-4_x3696_y1008.png,K-35-066-4,20pct,497735.88111020485,4661273.42216659,499665.16972612374,4663202.710782508,5.02418910395545
756,K-35-064-4_Galabovo_4326_x2688_y2688.png,K-35-064-4_Galabovo_4326,20pct,409632.1479857636,4653771.390770963,411569.4189654608,4655708.66175066,5.044976509628062
757,K-35-064-1_Sredets_4326_x1008_y0.png,K-35-064-1_Sredets_4326,20pct,380716.5252151119,4686234.896991679,382652.89268556447,4688171.264462132,5.042623620970214
758,K-35-067-3_x672_y1344.png,K-35-067-3,20pct,503247.37099404336,4659611.975561363,505176.6298123273,4661541.234379646,5.024111505947682
759,K-35-077-4_x1008_y672.png,K-35-077-4,20pct,442512.9172806679,4626177.600549374,444447.8143166553,4628112.497585361,5.038794364550388
760,K-35-077-2_x4032_y336.png,K-35-077-2,20pct,457882.4324551053,4646380.804940253,459814.5588224576,4648312.931307605,5.031579081646669
761,K-35-052-2_x2352_y3696.png,K-35-052-2,20pct,408928.28970174,4704101.506032177,410849.4154150904,4706022.6317455275,5.002931545183249
762,K-35-065-1_Radetski_4326_x3024_y2688.png,K-35-065-1_Radetski_4326,20pct,432267.95313700545,4671980.086101252,434200.6568987436,4673912.789862989,5.0330827128597475
763,K-35-074-3_x336_y1344.png,K-35-074-3,20pct,293433.3367021738,4625537.458951204,295369.09941347607,4627473.221662506,5.041048727349637
764,K-35-077-3_x1008_y1344.png,K-35-077-3,20pct,421700.4059141457,4623002.708387855,423635.36485937046,4624937.66733308,5.038955586522813
765,K-35-076-4_x672_y2016.png,K-35-076-4,20pct,399194.5977133295,4619887.904222842,401129.6391508809,4621822.945660394,5.039170410290201
766,K-35-056-3_x4032_y2688.png,K-35-056-3,20pct,561132.83934513,4690157.853125694,563056.6140624736,4692081.627843038,5.009829993082349
767,K-35-050-4_x3696_y3024.png,K-35-050-4,20pct,333022.92952376197,4690622.845085422,334947.37140691135,4692547.286968571,5.0115674040348495
768,K-35-064-3_Dimitrovgrad_4326_x3360_y672.png,K-35-064-3_Dimitrovgrad_4326,20pct,392276.28611002205,4664332.280564225,394215.3027206689,4666271.297174872,5.049522423559513
769,K-35-075-4_x2352_y0.png,K-35-075-4,20pct,366035.3272385384,4630771.775206071,367970.59541651764,4632707.043384051,5.039760880154215
770,K-35-067-3_x336_y2688.png,K-35-067-3,20pct,501559.26952804497,4652859.569697369,503488.5283463289,4654788.828515653,5.024111505947682
771,K-35-065-4_x3696_y2352.png,K-35-065-4,20pct,456326.93192735815,4654762.428423483,458256.2817960989,4656691.778292224,5.024348616512422
772,K-35-074-3_x336_y3696.png,K-35-074-3,20pct,293433.3367021738,4613680.912344478,295369.09941347607,4615616.67505578,5.041048727349637
773,K-35-052-2_x3696_y672.png,K-35-052-2,20pct,415652.2296984663,4719230.371024811,417573.3554118167,4721151.496738161,5.002931545183249
774,K-35-055-1_x672_y3696.png,K-35-055-1,20pct,503232.76911376114,4703403.148661501,505153.6870889849,4705324.066636724,5.002390560478489
775,K-35-074-1_x2352_y1344.png,K-35-074-1,20pct,304117.1126519957,4644056.672398249,306050.09895168786,4645989.65869794,5.033818488781738
776,K-35-053-2_x1344_y1680.png,K-35-053-2,20pct,444969.0327344481,4713703.442507933,446890.018817555,4715624.42859104,5.002567924757538
777,K-35-054-4_Voynika_x1344_y2016.png,K-35-054-4_Voynika,20pct,486007.90288048354,4693256.175975738,487931.62210330425,4695179.895198558,5.0096854760956075
778,K-35-054-3_Yambol_x3696_y672.png,K-35-054-3_Yambol,20pct,477194.55633609975,4700079.970866431,479118.29575825366,4702003.710288584,5.009738078525818
779,K-35-075-4_x2352_y2688.png,K-35-075-4,20pct,366035.3272385384,4617224.897960217,367970.59541651764,4619160.166138196,5.039760880154215
780,K-35-055-2_x0_y3024.png,K-35-055-2,20pct,520336.78469524265,4706855.369556067,522257.7262197977,4708776.311080622,5.002451886862066
781,K-35-075-3_x3360_y1008.png,K-35-075-3,20pct,350302.9734239774,4626144.446304645,352238.3858542961,4628079.858734964,5.040136537288315
782,K-35-051-3_x3696_y0.png,K-35-051-3,20pct,353619.00583013485,4705263.009537369,355543.28723773663,4707187.290944971,5.011149498962975
783,K-35-074-3_x672_y672.png,K-35-074-3,20pct,295127.12907456333,4628925.043695983,297062.8917858656,4630860.806407285,5.041048727349637
784,K-35-076-2_x1680_y2688.png,K-35-076-2,20pct,404530.82296372275,4635029.039721366,406463.09277537477,4636961.309533018,5.031952634510465
785,K-35-050-4_x1008_y1680.png,K-35-050-4,20pct,319551.8363417164,4697358.391676445,321476.2782248658,4699282.833559594,5.0115674040348495
786,K-35-066-3_x2016_y1680.png,K-35-066-3,20pct,468590.6247624007,4657987.787412731,470519.93385069893,4659917.096501029,5.024242417443323
787,K-35-077-2_x1680_y1680.png,K-35-077-2,20pct,446048.1584550722,4639618.362654519,447980.2848224245,4641550.489021871,5.031579081646669
788,K-35-077-4_x336_y3024.png,K-35-077-4,20pct,439126.8474676901,4614326.356203951,441061.7445036775,4616261.253239938,5.038794364550388
789,K-35-052-3_x2352_y2016.png,K-35-052-3,20pct,388076.8062009105,4694314.115500327,390000.82678796904,4696238.136087386,5.0104702787983415
790,K-35-067-4_x4032_y3360.png,K-35-067-4,20pct,540757.7177067689,4649573.602506178,542687.022215157,4651502.9070145665,5.024230490594164
791,K-35-065-4_x0_y3696.png,K-35-065-4,20pct,437756.9394407283,4648009.703882891,439686.28930946905,4649939.053751632,5.024348616512422
792,K-35-064-3_Dimitrovgrad_4326_x3696_y2352.png,K-35-064-3_Dimitrovgrad_4326,20pct,393972.9256443381,4655849.082892645,395911.9422549849,4657788.099503292,5.049522423559513
793,K-35-075-4_x2016_y2352.png,K-35-075-4,20pct,364341.96758280665,4618918.257615949,366277.2357607859,4620853.525793929,5.039760880154215
794,K-35-075-1_x672_y3360.png,K-35-075-1,20pct,337180.53634540096,4632823.130915763,339113.1746882532,4634755.769258615,5.032912351177704
795,K-35-067-1_x3360_y336.png,K-35-067-1,20pct,516727.9027110856,4683187.364089007,518654.3868925271,4685113.848270448,5.016885889170529
796,K-35-051-4_x0_y0.png,K-35-051-4,20pct,355695.1197968449,4704808.82307298,357619.26077208575,4706732.964048221,5.010783789689715
797,K-35-077-3_x336_y2016.png,K-35-077-3,20pct,418314.22776000237,4619616.530233713,420249.1867052271,4621551.489178938,5.038955586522813
798,K-35-055-2_x672_y0.png,K-35-055-2,20pct,523698.432363214,4721982.784061938,525619.3738877691,4723903.725586493,5.002451886862218
799,K-35-062-4_Asenovgrad_4326_x1680_y1344.png,K-35-062-4_Asenovgrad_4326,20pct,321529.3812738721,4662464.02378088,323473.96637776407,4664408.608884771,5.064023708051991
800,K-35-051-4_x1344_y1344.png,K-35-051-4,20pct,362429.6132101878,4698074.329659637,364353.75418542867,4699998.470634878,5.010783789689715
801,K-35-074-2_x0_y0.png,K-35-074-2,20pct,313038.19113640324,4650247.651264094,314970.9932288965,4652180.453356587,5.033338782534581
802,K-35-056-3_x3024_y1008.png,K-35-056-3,20pct,556082.9307121029,4698574.367514073,558006.7054294465,4700498.142231417,5.009829993082349
803,K-35-067-4_x2352_y3696.png,K-35-067-4,20pct,532317.010482571,4647885.461061339,534246.3149909591,4649814.765569727,5.024230490594164
804,K-35-063-4_Skobelevo_4326_x1680_y0.png,K-35-063-4_Skobelevo_4326,20pct,363039.08731370955,4668179.513508969,364979.9455479136,4670120.371743173,5.0543183182397415
805,K-35-053-2_x2688_y0.png,K-35-053-2,20pct,451692.4840253222,4722107.756621526,453613.4701084291,4724028.742704633,5.002567924757538
806,K-35-052-2_x0_y1344.png,K-35-052-2,20pct,397161.39470746904,4715868.401026448,399082.5204208194,4717789.5267397985,5.002931545183249
807,K-35-055-2_x3696_y3696.png,K-35-055-2,20pct,538825.846869085,4703493.721888095,540746.7883936401,4705414.66341265,5.002451886862218
808,K-35-054-3_Yambol_x3696_y336.png,K-35-054-3_Yambol,20pct,477194.55633609975,4701763.242860815,479118.29575825366,4703686.982282968,5.009738078525818
809,K-35-075-3_x672_y1680.png,K-35-075-3,20pct,336755.0864117465,4622757.474551587,338690.4988420652,4624692.886981906,5.040136537288315
810,K-35-065-3_Glavan_4326_x3696_y1680.png,K-35-065-3_Glavan_4326,20pct,435460.9271904863,4658532.3073915485,437396.3846577622,4660467.764858824,5.040253821031001
811,K-35-066-3_x2016_y2016.png,K-35-066-3,20pct,468590.6247624007,4656299.64196047,470519.93385069893,4658228.951048768,5.024242417443323
812,K-35-055-1_x2016_y3696.png,K-35-055-1,20pct,509955.98202704417,4703403.148661501,511876.9000022679,4705324.066636724,5.002390560478489
813,K-35-053-1_x3360_y672.png,K-35-053-1,20pct,434512.71103755705,4718957.931421109,436433.75698418525,4720878.977367736,5.002723819344283
814,K-35-042-3_x0_y3360.png,K-35-042-3,20pct,458896.78193021717,4723682.893199282,460814.9291955579,4725601.040464623,4.995175170158139
815,K-35-074-2_x3696_y3360.png,K-35-074-2,20pct,331641.41127665114,4633335.632954777,333574.2133691444,4635268.435047271,5.033338782534581
816,K-35-052-2_x1680_y1344.png,K-35-052-2,20pct,405566.3197033769,4715868.401026448,407487.4454167273,4717789.5267397985,5.002931545183249
817,K-35-075-3_x672_y3360.png,K-35-075-3,20pct,336755.0864117465,4614290.045168944,338690.4988420652,4616225.457599263,5.040136537288315
818,K-35-075-1_x3696_y1344.png,K-35-075-1,20pct,352400.0632953622,4642969.482215737,354332.70163821446,4644902.120558589,5.032912351177704
819,K-35-075-1_x2688_y0.png,K-35-075-1,20pct,347326.88764537516,4649733.71641572,349259.5259882274,4651666.354758572,5.032912351177704
820,K-35-074-3_x2016_y1008.png,K-35-074-3,20pct,301902.29856412124,4627231.251323594,303838.0612754235,4629167.014034896,5.041048727349637
821,K-35-074-2_x3696_y2688.png,K-35-074-2,20pct,331641.41127665114,4636718.036616641,333574.2133691444,4638650.838709135,5.033338782534581
822,K-35-066-2_x1680_y2352.png,K-35-066-2,20pct,487649.05971633067,4673046.627139326,489575.566481982,4674973.133904978,5.016944702217036
823,K-35-056-3_x0_y336.png,K-35-056-3,20pct,540933.2048130217,4701940.973269424,542856.9795303653,4703864.747986768,5.009829993082349
824,K-35-056-3_x1680_y2352.png,K-35-056-3,20pct,549349.7192014002,4691841.15600337,551273.4939187438,4693764.930720714,5.009829993082349
825,K-35-077-1_x2352_y0.png,K-35-077-1,20pct,428670.8688718867,4648282.946267985,430603.0567381799,4650215.134134278,5.031739235138502
826,K-35-067-4_x4032_y1008.png,K-35-067-4,20pct,540757.7177067689,4661390.592620056,542687.022215157,4663319.897128444,5.024230490594164
827,K-35-066-3_x4032_y1344.png,K-35-066-3,20pct,478719.4974759664,4659675.932864992,480648.80656426464,4661605.24195329,5.024242417443323
828,K-35-076-3_x1344_y672.png,K-35-076-3,20pct,381768.18960342515,4626992.600714264,383703.3341179042,4628927.745228743,5.039438839789152
829,K-35-075-3_x1680_y1344.png,K-35-075-3,20pct,341835.5440413331,4624450.960428117,343770.9564716518,4626386.372858436,5.040136537288315
830,K-35-062-4_Asenovgrad_4326_x672_y3696.png,K-35-062-4_Asenovgrad_4326,20pct,316424.8453761557,4650553.440019541,318369.43048004765,4652498.025123433,5.064023708051991
831,K-35-053-1_x672_y1344.png,K-35-053-1,20pct,421065.3894111596,4715596.10101451,422986.4353577878,4717517.146961138,5.002723819344283
832,K-35-076-3_x336_y2016.png,K-35-076-3,20pct,376688.43525291764,4620219.594913588,378623.5797673967,4622154.739428067,5.039438839789152
833,K-35-075-4_x4032_y1680.png,K-35-075-4,20pct,374502.1255171974,4622304.976927413,376437.39369517664,4624240.245105392,5.039760880154215
834,K-35-065-4_x3024_y3360.png,K-35-065-4,20pct,452950.56965706183,4649697.885018039,454879.9195258026,4651627.234886779,5.024348616512422
835,K-35-064-2_Radnevo_4326_x336_y1680.png,K-35-064-2_Radnevo_4326,20pct,398033.7565832768,4677377.992292643,399968.2733729914,4679312.509082357,5.037804139881852
836,K-35-075-3_x0_y2016.png,K-35-075-3,20pct,333368.1146586888,4621063.988675059,335303.5270890075,4622999.401105378,5.040136537288315
837,K-35-075-2_x3360_y2016.png,K-35-075-2,20pct,371467.6229328353,4639134.698306702,373400.11798068736,4641067.1933545545,5.032539187114708
838,K-35-067-4_x3360_y3696.png,K-35-067-4,20pct,537381.4348170897,4647885.461061339,539310.7393254779,4649814.765569727,5.024230490594164
839,K-35-077-1_x2352_y3696.png,K-35-077-1,20pct,428670.8688718867,4629685.638054913,430603.0567381799,4631617.825921206,5.031739235138502
840,K-35-074-2_x1680_y1008.png,K-35-074-2,20pct,321494.20029106137,4645174.045771299,323427.00238355465,4647106.847863792,5.033338782534581
841,K-35-063-4_Skobelevo_4326_x0_y2352.png,K-35-063-4_Skobelevo_4326,20pct,354547.83253906673,4656291.756824469,356488.6907732708,4658232.615058674,5.0543183182397415
842,K-35-053-4_Boyadzhik_x2352_y2688.png,K-35-053-4_Boyadzhik,20pct,449865.3249279404,4690131.409115723,451789.1045851685,4692055.188772951,5.009842857364826
843,K-35-065-4_x3696_y2016.png,K-35-065-4,20pct,456326.93192735815,4656450.609558632,458256.2817960989,4658379.959427373,5.024348616512422
844,K-35-076-4_x1008_y2016.png,K-35-076-4,20pct,400887.758971187,4619887.904222842,402822.80040873843,4621822.945660394,5.039170410290201
845,K-35-054-1_Straldzha_4326_x3360_y672.png,K-35-054-1_Straldzha_4326,20pct,475508.19219621766,4718679.406678702,477431.7502753811,4720602.964757865,5.009265831154759
846,K-35-053-2_x1008_y2016.png,K-35-053-2,20pct,443288.1699117296,4712022.579685215,445209.1559948365,4713943.565768322,5.002567924757538
847,K-35-055-1_x1680_y1680.png,K-35-055-1,20pct,508275.17879872344,4713487.968031425,510196.0967739472,4715408.886006649,5.002390560478489
848,K-35-074-3_x672_y336.png,K-35-074-3,20pct,295127.12907456333,4630618.836068372,297062.8917858656,4632554.598779675,5.041048727349637
849,K-35-074-1_x3024_y2016.png,K-35-074-1,20pct,307499.838676457,4640673.946373788,309432.8249761492,4642606.932673479,5.033818488781738
850,K-35-063-3_Tatarevo_4326_x3360_y672.png,K-35-063-3_Tatarevo_4326,20pct,350783.9290089383,4665294.626078767,352726.6521170325,4667237.349186861,5.059174760661942
851,K-35-067-1_x3024_y2352.png,K-35-067-1,20pct,515042.2290523244,4673073.322136438,516968.71323376585,4674999.80631788,5.016885889170529
852,K-35-064-1_Sredets_4326_x3696_y1344.png,K-35-064-1_Sredets_4326,20pct,394271.09750828,4679457.6108450955,396207.4649787326,4681393.978315548,5.042623620970214
853,K-35-065-1_Radetski_4326_x0_y1344.png,K-35-065-1_Radetski_4326,20pct,417047.9110133175,4678744.549267336,418980.61477505567,4680677.253029074,5.0330827128597475
854,K-35-067-1_x2688_y2016.png,K-35-067-1,20pct,513356.55539356306,4674758.9957952,515283.03957500454,4676685.479976641,5.016885889170529
855,K-35-042-3_x2016_y1008.png,K-35-042-3,20pct,468967.055073256,4735431.545199494,470885.20233859675,4737349.692464835,4.995175170158139
856,K-35-077-2_x1344_y672.png,K-35-077-2,20pct,444357.5478836389,4644690.194368819,446289.6742509912,4646622.320736171,5.031579081646669
857,K-35-077-1_x3360_y2688.png,K-35-077-1,20pct,433742.8620209063,4634757.631203933,435675.0498871995,4636689.819070226,5.031739235138502
858,K-35-055-1_x0_y1344.png,K-35-055-1,20pct,499871.1626571196,4715168.771259746,501792.08063234336,4717089.689234969,5.002390560478489
859,K-35-077-3_x3696_y2016.png,K-35-077-3,20pct,435245.11853071884,4619616.530233713,437180.0774759436,4621551.489178938,5.038955586522813
860,K-35-066-3_x1344_y336.png,K-35-066-3,20pct,465214.3338578788,4664740.369221775,467143.64294617705,4666669.678310073,5.024242417443323
861,K-35-075-3_x3696_y3024.png,K-35-075-3,20pct,351996.4593005063,4615983.531045472,353931.871730825,4617918.943475791,5.040136537288315
862,K-35-054-3_Yambol_x4032_y3360.png,K-35-054-3_Yambol,20pct,478877.82833048445,4686613.794911353,480801.56775263837,4688537.534333507,5.009738078525818
863,K-35-076-4_x3696_y2688.png,K-35-076-4,20pct,414433.0490340469,4616501.581707127,416368.0904715983,4618436.623144679,5.039170410290201
864,K-35-052-2_x0_y2352.png,K-35-052-2,20pct,397161.39470746904,4710825.446028903,399082.5204208194,4712746.571742253,5.002931545183249
865,K-35-055-2_x3360_y2688.png,K-35-055-2,20pct,537145.0230350994,4708536.193390052,539065.9645596545,4710457.134914607,5.002451886862218
866,K-35-074-1_x672_y672.png,K-35-074-1,20pct,295660.29759084247,4647439.398422711,297593.28389053466,4649372.384722402,5.033818488781738
867,K-35-075-3_x2352_y2688.png,K-35-075-3,20pct,345222.5157943908,4617677.016922001,347157.9282247095,4619612.42935232,5.040136537288315
868,K-35-054-2_Atolov_4326_x1680_y2016.png,K-35-054-2_Atolov_4326,20pct,487682.0852203437,4711805.850432664,489603.90587042505,4713727.671082745,5.00474127625345
869,K-35-066-3_x1008_y3024.png,K-35-066-3,20pct,463526.1884056179,4651235.205603687,465455.49749391613,4653164.514691985,5.024242417443323
870,K-35-065-4_x336_y1344.png,K-35-065-4,20pct,439445.12057587644,4659826.971828927,441374.4704446172,4661756.321697668,5.024348616512422
871,K-35-074-2_x1008_y336.png,K-35-074-2,20pct,318111.7966291981,4648556.449433162,320044.5987216914,4650489.251525655,5.033338782534581
872,K-35-065-3_Glavan_4326_x0_y2352.png,K-35-065-3_Glavan_4326,20pct,416832.1490679559,4655145.256823815,418767.6065352318,4657080.714291091,5.040253821031001
873,K-35-051-4_x1680_y1344.png,K-35-051-4,20pct,364113.23656352353,4698074.329659637,366037.3775387644,4699998.470634878,5.010783789689715
874,K-35-067-2_x2352_y1344.png,K-35-067-2,20pct,532245.7363635196,4678220.90231467,534172.258879692,4680147.424830843,5.016985719198904
875,K-35-064-2_Radnevo_4326_x1008_y1680.png,K-35-064-2_Radnevo_4326,20pct,401419.1609652774,4677377.992292643,403353.67775499204,4679312.509082357,5.037804139881852
876,K-35-054-1_Straldzha_4326_x2352_y672.png,K-35-054-1_Straldzha_4326,20pct,470458.8522384137,4718679.406678702,472382.41031757713,4720602.964757865,5.009265831154759
877,K-35-065-3_Glavan_4326_x1008_y2688.png,K-35-065-3_Glavan_4326,20pct,421912.7249195551,4653451.731539949,423848.18238683103,4655387.1890072245,5.040253821031001
878,K-35-051-4_x2688_y3360.png,K-35-051-4,20pct,369164.10662353074,4687972.589539623,371088.2475987716,4689896.7305148635,5.010783789689715
879,K-35-076-4_x672_y1344.png,K-35-076-4,20pct,399194.5977133295,4623274.226738557,401129.6391508809,4625209.268176109,5.039170410290201
880,K-35-053-2_x4032_y2688.png,K-35-053-2,20pct,458415.93531619635,4708660.854039777,460336.92139930325,4710581.840122884,5.002567924757538
881,K-35-056-3_x2352_y336.png,K-35-056-3,20pct,552716.3249567515,4701940.973269424,554640.0996740952,4703864.747986768,5.009829993082349
882,K-35-074-3_x336_y0.png,K-35-074-3,20pct,293433.3367021738,4632312.628440762,295369.09941347607,4634248.391152064,5.041048727349637
883,K-35-074-2_x2016_y1344.png,K-35-074-2,20pct,323185.402121993,4643482.843940367,325118.2042144863,4645415.6460328605,5.033338782534581
884,K-35-056-3_x3696_y1344.png,K-35-056-3,20pct,559449.5364674543,4696891.064636397,561373.3111847979,4698814.839353741,5.009829993082349
885,K-35-062-4_Asenovgrad_4326_x672_y2016.png,K-35-062-4_Asenovgrad_4326,20pct,316424.8453761557,4659060.999849069,318369.43048004765,4661005.584952961,5.064023708051991
886,K-35-076-1_x3696_y3696.png,K-35-076-1,20pct,393916.93350499764,4630288.291319528,395849.30570986687,4632220.663524397,5.032219283513617
887,K-35-074-1_x672_y336.png,K-35-074-1,20pct,295660.29759084247,4649130.761434941,297593.28389053466,4651063.747734632,5.033818488781738
888,K-35-076-1_x336_y3360.png,K-35-076-1,20pct,377008.67671239196,4631979.116998788,378941.0489172612,4633911.489203657,5.032219283513617
889,K-35-077-1_x336_y1680.png,K-35-077-1,20pct,418526.8825738475,4639829.624352952,420459.07044014067,4641761.812219245,5.031739235138502
890,K-35-076-3_x2016_y336.png,K-35-076-3,20pct,385154.69250376354,4628685.852164434,387089.8370182426,4630620.996678913,5.039438839789152
891,K-35-075-1_x3360_y2352.png,K-35-075-1,20pct,350709.0047453665,4637896.30656575,352641.64308821876,4639828.944908602,5.032912351177704
892,K-35-067-3_x1344_y0.png,K-35-067-3,20pct,506623.5739260402,4666364.3814253565,508552.8327443241,4668293.64024364,5.024111505947682
893,K-35-077-2_x1344_y336.png,K-35-077-2,20pct,444357.5478836389,4646380.804940253,446289.6742509912,4648312.931307605,5.031579081646669
894,K-35-074-1_x3024_y0.png,K-35-074-1,20pct,307499.838676457,4650822.124447172,309432.8249761492,4652755.110746863,5.033818488781738
895,K-35-065-4_x3024_y1680.png,K-35-065-4,20pct,452950.56965706183,4658138.7906937795,454879.9195258026,4660068.14056252,5.024348616512422
896,K-35-074-4_x3360_y2352.png,K-35-074-4,20pct,329490.33735143335,4619883.110760023,331425.91462409595,4621818.688032686,5.040565814225526
897,K-35-066-1_x1344_y2352.png,K-35-066-1,20pct,465312.83009028144,4673137.265525284,467239.3571916881,4675063.792626691,5.016997659913159
898,K-35-076-3_x2016_y1008.png,K-35-076-3,20pct,385154.69250376354,4625299.349264096,387089.8370182426,4627234.493778574,5.039438839789152
899,K-35-055-1_x3360_y0.png,K-35-055-1,20pct,516679.1949403272,4721891.984173029,518600.11291555094,4723812.902148252,5.002390560478489
900,K-35-067-3_x1008_y2688.png,K-35-067-3,20pct,504935.4724600418,4652859.569697369,506864.7312783257,4654788.828515653,5.024111505947682
901,K-35-067-2_x0_y0.png,K-35-067-2,20pct,520445.7859519639,4684963.731121274,522372.3084681363,4686890.253637446,5.016985719198904
902,K-35-074-3_x1680_y672.png,K-35-074-3,20pct,300208.5061917318,4628925.043695983,302144.26890303404,4630860.806407285,5.041048727349637
903,K-35-066-4_x2352_y0.png,K-35-066-4,20pct,490983.37095448875,4666337.804783377,492912.65957040765,4668267.093399296,5.02418910395545
904,K-35-067-2_x4032_y2016.png,K-35-067-2,20pct,540674.2723717736,4674849.487911369,542600.794887946,4676776.010427541,5.016985719198904
905,K-35-074-1_x1680_y336.png,K-35-074-1,20pct,300734.3866275344,4649130.761434941,302667.3729272266,4651063.747734632,5.033818488781738
906,K-35-074-4_x3024_y672.png,K-35-074-4,20pct,327796.70723785355,4628351.261327922,329732.28451051615,4630286.838600585,5.040565814225526
907,K-35-053-4_Boyadzhik_x3024_y2688.png,K-35-053-4_Boyadzhik,20pct,453231.9393280896,4690131.409115723,455155.7189853177,4692055.188772951,5.009842857364826
908,K-35-053-1_x1344_y336.png,K-35-053-1,20pct,424427.219817759,4720638.846624409,426348.2657643872,4722559.892571037,5.002723819344283
909,K-35-053-1_x336_y3696.png,K-35-053-1,20pct,419384.47420785995,4703829.694591411,421305.52015448816,4705750.740538039,5.002723819344283
910,K-35-074-4_x3024_y336.png,K-35-074-4,20pct,327796.70723785355,4630044.891441502,329732.28451051615,4631980.468714165,5.040565814225526
911,K-35-064-2_Radnevo_4326_x2352_y3360.png,K-35-064-2_Radnevo_4326,20pct,408189.96972927864,4668914.48133764,410124.4865189933,4670848.998127355,5.037804139881852
912,K-35-075-1_x2352_y336.png,K-35-075-1,20pct,345635.82909537945,4648042.6578657245,347568.4674382317,4649975.296208576,5.032912351177704
913,K-35-062-4_Asenovgrad_4326_x0_y0.png,K-35-062-4_Asenovgrad_4326,20pct,313021.8214443447,4669270.071644502,314966.4065482367,4671214.656748394,5.064023708051991
914,K-35-064-4_Galabovo_4326_x0_y3696.png,K-35-064-4_Galabovo_4326,20pct,396071.25112788356,4648686.054449258,398008.52210758073,4650623.325428955,5.044976509628062
915,K-35-075-1_x1344_y3360.png,K-35-075-1,20pct,340562.6534453923,4632823.130915763,342495.29178824456,4634755.769258615,5.032912351177704
916,K-35-075-1_x336_y3696.png,K-35-075-1,20pct,335489.47779540526,4631132.072365767,337422.1161382575,4633064.710708619,5.032912351177704
917,K-35-050-4_x1680_y3696.png,K-35-050-4,20pct,322919.6096372278,4687255.07178991,324844.05152037716,4689179.51367306,5.0115674040348495
918,K-35-066-2_x672_y2688.png,K-35-066-2,20pct,482591.97945649584,4671360.933719381,484518.4862221472,4673287.440485032,5.016944702217036
919,K-35-054-4_Voynika_x1680_y2016.png,K-35-054-4_Voynika,20pct,487691.15720045165,4693256.175975738,489614.87642327236,4695179.895198558,5.0096854760956075
920,K-35-066-1_x1680_y3360.png,K-35-066-1,20pct,466998.54130401224,4668080.1318840915,468925.0684054189,4670006.658985498,5.016997659913159
921,K-35-067-2_x2688_y1344.png,K-35-067-2,20pct,533931.4435651704,4678220.90231467,535857.9660813428,4680147.424830843,5.016985719198904
